passenger_id,trajectory_type,trajectory_time,trajectory_platform
234820,Boarding,25980,926_4_1
234820,Transfer,27300,108_1_1
234820,Boarding,27570,108_1_1
234820,Exit,28650,101_1_1
234822,Arrival,25980,926_4_1
234822,Boarding,25980,926_4_1
234822,Transfer,27300,108_1_1
234822,Boarding,27570,108_1_1
234822,Exit,28650,101_1_1
228180,Arrival,26160,925_4_1
228180,Boarding,26160,925_4_1
228180,Transfer,27300,108_1_1
228180,Boarding,27570,108_1_1
228180,Exit,28650,101_1_1
214732,Arrival,26760,921_4_1
214732,Boarding,26760,921_4_1
214732,Transfer,27300,108_1_1
214732,Boarding,27570,108_1_1
214732,Exit,28650,101_1_1
214737,Arrival,26760,921_4_1
214737,Boarding,26760,921_4_1
214737,Transfer,27300,108_1_1
214737,Boarding,27570,108_1_1
214737,Exit,28650,101_1_1
214735,Arrival,26760,921_4_1
214735,Boarding,26760,921_4_1
214735,Transfer,27300,108_1_1
214735,Boarding,27570,108_1_1
214735,Exit,28650,101_1_1
208055,Arrival,27000,919_4_1
208055,Boarding,27000,919_4_1
208055,Transfer,27300,108_1_1
208055,Boarding,27570,108_1_1
208055,Exit,28650,101_1_1
201462,Arrival,27120,918_4_1
201462,Boarding,27120,918_4_1
201462,Transfer,27300,108_1_1
201462,Boarding,27570,108_1_1
201462,Exit,28650,101_1_1
188035,Arrival,26160,909_4_0
188035,Boarding,26160,909_4_0
188035,Transfer,27540,108_1_1
188035,Boarding,27570,108_1_1
188035,Exit,28650,101_1_1
154516,Arrival,26400,310_3_1
154516,Boarding,26400,310_3_1
154516,Transfer,27720,105_1_1
154516,Boarding,27990,105_1_1
154516,Exit,28650,101_1_1
80827,Arrival,25260,202_2_0
80827,Boarding,25260,202_2_0
80827,Transfer,26520,208_3_1
80827,Boarding,26700,208_3_1
80827,Transfer,27720,105_1_1
80827,Boarding,27990,105_1_1
80827,Exit,28650,101_1_1
80826,Arrival,25260,202_2_0
80826,Boarding,25260,202_2_0
80826,Transfer,26520,208_3_1
80826,Boarding,26700,208_3_1
80826,Transfer,27720,105_1_1
80826,Boarding,27990,105_1_1
80826,Exit,28650,101_1_1
87430,Arrival,25860,204_2_0
87430,Boarding,25860,204_2_0
87430,Transfer,26520,208_3_1
87430,Boarding,26700,208_3_1
87430,Transfer,27720,105_1_1
87430,Boarding,27990,105_1_1
87430,Exit,28650,101_1_1
87435,Arrival,25860,204_2_0
87435,Boarding,25860,204_2_0
87435,Transfer,26520,208_3_1
87435,Boarding,26700,208_3_1
87435,Transfer,27720,105_1_1
87435,Boarding,27990,105_1_1
87435,Exit,28650,101_1_1
87434,Arrival,25860,204_2_0
87434,Boarding,25860,204_2_0
87434,Transfer,26520,208_3_1
87434,Boarding,26700,208_3_1
87434,Transfer,27720,105_1_1
87434,Boarding,27990,105_1_1
87434,Exit,28650,101_1_1
94056,Arrival,26160,206_2_0
94056,Boarding,26160,206_2_0
94056,Transfer,26520,208_3_1
94056,Boarding,26700,208_3_1
94056,Transfer,27720,105_1_1
94056,Boarding,27990,105_1_1
94056,Exit,28650,101_1_1
94050,Arrival,26160,206_2_0
94050,Boarding,26160,206_2_0
94050,Transfer,26520,208_3_1
94050,Boarding,26700,208_3_1
94050,Transfer,27720,105_1_1
94050,Boarding,27990,105_1_1
94050,Exit,28650,101_1_1
94051,Arrival,26160,206_2_0
94051,Boarding,26160,206_2_0
94051,Transfer,26520,208_3_1
94051,Boarding,26700,208_3_1
94051,Transfer,27720,105_1_1
94051,Boarding,27990,105_1_1
94051,Exit,28650,101_1_1
141183,Arrival,27360,303_3_1
141183,Boarding,27360,303_3_1
141183,Transfer,27720,105_1_1
141183,Boarding,27990,105_1_1
141183,Exit,28650,101_1_1
141182,Arrival,27360,303_3_1
141182,Boarding,27360,303_3_1
141182,Transfer,27720,105_1_1
141182,Boarding,27990,105_1_1
141182,Exit,28650,101_1_1
141187,Arrival,27360,303_3_1
141187,Boarding,27360,303_3_1
141187,Transfer,27720,105_1_1
141187,Boarding,27990,105_1_1
141187,Exit,28650,101_1_1
141186,Arrival,27360,303_3_1
141186,Boarding,27360,303_3_1
141186,Transfer,27720,105_1_1
141186,Boarding,27990,105_1_1
141186,Exit,28650,101_1_1
141184,Arrival,27360,303_3_1
141184,Boarding,27360,303_3_1
141184,Transfer,27720,105_1_1
141184,Boarding,27990,105_1_1
141184,Exit,28650,101_1_1
13485,Arrival,27990,105_1_1
13485,Boarding,27990,105_1_1
13485,Exit,28650,101_1_1
13490,Arrival,27990,105_1_1
13490,Boarding,27990,105_1_1
13490,Exit,28650,101_1_1
13489,Arrival,27990,105_1_1
13489,Boarding,27990,105_1_1
13489,Exit,28650,101_1_1
13488,Arrival,27990,105_1_1
13488,Boarding,27990,105_1_1
13488,Exit,28650,101_1_1
185662,Arrival,25710,329_3_1
185662,Boarding,25710,329_3_1
185662,Exit,28650,310_3_1
179000,Arrival,26430,325_3_1
179000,Boarding,26430,325_3_1
179000,Exit,28650,310_3_1
178999,Arrival,26430,325_3_1
178999,Boarding,26430,325_3_1
178999,Exit,28650,310_3_1
178998,Arrival,26430,325_3_1
178998,Boarding,26430,325_3_1
178998,Exit,28650,310_3_1
165590,Arrival,27750,316_3_1
165590,Boarding,27750,316_3_1
165590,Exit,28650,310_3_1
31016,Arrival,27240,110_1_0
31016,Boarding,27240,110_1_0
31016,Transfer,27960,116_3_1
31016,Boarding,28230,116_3_1
31016,Exit,28650,310_3_1
31015,Arrival,27240,110_1_0
31015,Boarding,27240,110_1_0
31015,Transfer,27960,116_3_1
31015,Boarding,28230,116_3_1
31015,Exit,28650,310_3_1
31020,Arrival,27240,110_1_0
31020,Boarding,27240,110_1_0
31020,Transfer,27960,116_3_1
31020,Boarding,28230,116_3_1
31020,Exit,28650,310_3_1
31022,Arrival,27240,110_1_0
31022,Boarding,27240,110_1_0
31022,Transfer,27960,116_3_1
31022,Boarding,28230,116_3_1
31022,Exit,28650,310_3_1
37830,Arrival,27360,111_1_0
37830,Boarding,27360,111_1_0
37830,Transfer,27960,116_3_1
37830,Boarding,28230,116_3_1
37830,Exit,28650,310_3_1
37829,Arrival,27360,111_1_0
37829,Boarding,27360,111_1_0
37829,Transfer,27960,116_3_1
37829,Boarding,28230,116_3_1
37829,Exit,28650,310_3_1
37827,Arrival,27360,111_1_0
37827,Boarding,27360,111_1_0
37827,Transfer,27960,116_3_1
37827,Boarding,28230,116_3_1
37827,Exit,28650,310_3_1
37826,Arrival,27360,111_1_0
37826,Boarding,27360,111_1_0
37826,Transfer,27960,116_3_1
37826,Boarding,28230,116_3_1
37826,Exit,28650,310_3_1
44597,Arrival,27600,113_1_0
44597,Boarding,27600,113_1_0
44597,Transfer,27960,116_3_1
44597,Boarding,28230,116_3_1
44597,Exit,28650,310_3_1
78219,Arrival,26100,128_1_1
78219,Boarding,26100,128_1_1
78219,Transfer,27960,116_3_1
78219,Boarding,28230,116_3_1
78219,Exit,28650,310_3_1
78220,Arrival,26100,128_1_1
78220,Boarding,26100,128_1_1
78220,Transfer,27960,116_3_1
78220,Boarding,28230,116_3_1
78220,Exit,28650,310_3_1
71529,Arrival,26580,125_1_1
71529,Boarding,26580,125_1_1
71529,Transfer,27960,116_3_1
71529,Boarding,28230,116_3_1
71529,Exit,28650,310_3_1
57910,Arrival,27540,119_1_1
57910,Boarding,27540,119_1_1
57910,Transfer,27960,116_3_1
57910,Boarding,28230,116_3_1
57910,Exit,28650,310_3_1
31019,Arrival,27390,110_1_0
31019,Boarding,27390,110_1_0
31019,Transfer,28110,116_3_1
31019,Boarding,28230,116_3_1
31019,Exit,28650,310_3_1
31026,Arrival,27390,110_1_0
31026,Boarding,27390,110_1_0
31026,Transfer,28110,116_3_1
31026,Boarding,28230,116_3_1
31026,Exit,28650,310_3_1
138620,Arrival,26610,219_2_1
138620,Boarding,26610,219_2_1
138620,Transfer,27750,113_1_0
138620,Boarding,27750,113_1_0
138620,Transfer,28110,116_3_1
138620,Boarding,28230,116_3_1
138620,Exit,28650,310_3_1
131774,Arrival,27150,216_2_1
131774,Boarding,27150,216_2_1
131774,Transfer,27750,113_1_0
131774,Boarding,27750,113_1_0
131774,Transfer,28110,116_3_1
131774,Boarding,28230,116_3_1
131774,Exit,28650,310_3_1
125038,Arrival,27450,214_2_1
125038,Boarding,27450,214_2_1
125038,Transfer,27750,113_1_0
125038,Boarding,27750,113_1_0
125038,Transfer,28110,116_3_1
125038,Boarding,28230,116_3_1
125038,Exit,28650,310_3_1
125036,Arrival,27450,214_2_1
125036,Boarding,27450,214_2_1
125036,Transfer,27750,113_1_0
125036,Boarding,27750,113_1_0
125036,Transfer,28110,116_3_1
125036,Boarding,28230,116_3_1
125036,Exit,28650,310_3_1
118421,Arrival,27630,213_2_1
118421,Boarding,27630,213_2_1
118421,Transfer,27750,113_1_0
118421,Boarding,27750,113_1_0
118421,Transfer,28110,116_3_1
118421,Boarding,28230,116_3_1
118421,Exit,28650,310_3_1
118412,Arrival,27630,213_2_1
118412,Boarding,27630,213_2_1
118412,Transfer,27750,113_1_0
118412,Boarding,27750,113_1_0
118412,Transfer,28110,116_3_1
118412,Boarding,28230,116_3_1
118412,Exit,28650,310_3_1
118422,Arrival,27630,213_2_1
118422,Boarding,27630,213_2_1
118422,Transfer,27750,113_1_0
118422,Boarding,27750,113_1_0
118422,Transfer,28110,116_3_1
118422,Boarding,28230,116_3_1
118422,Exit,28650,310_3_1
118414,Arrival,27630,213_2_1
118414,Boarding,27630,213_2_1
118414,Transfer,27750,113_1_0
118414,Boarding,27750,113_1_0
118414,Transfer,28110,116_3_1
118414,Boarding,28230,116_3_1
118414,Exit,28650,310_3_1
118413,Arrival,27630,213_2_1
118413,Boarding,27630,213_2_1
118413,Transfer,27750,113_1_0
118413,Boarding,27750,113_1_0
118413,Transfer,28110,116_3_1
118413,Boarding,28230,116_3_1
118413,Exit,28650,310_3_1
118416,Arrival,27630,213_2_1
118416,Boarding,27630,213_2_1
118416,Transfer,27750,113_1_0
118416,Boarding,27750,113_1_0
118416,Transfer,28110,116_3_1
118416,Boarding,28230,116_3_1
118416,Exit,28650,310_3_1
78230,Arrival,26250,128_1_1
78230,Boarding,26250,128_1_1
78230,Transfer,28110,116_3_1
78230,Boarding,28230,116_3_1
78230,Exit,28650,310_3_1
78232,Arrival,26250,128_1_1
78232,Boarding,26250,128_1_1
78232,Transfer,28110,116_3_1
78232,Boarding,28230,116_3_1
78232,Exit,28650,310_3_1
78234,Arrival,26250,128_1_1
78234,Boarding,26250,128_1_1
78234,Transfer,28110,116_3_1
78234,Boarding,28230,116_3_1
78234,Exit,28650,310_3_1
71527,Arrival,26730,125_1_1
71527,Boarding,26730,125_1_1
71527,Transfer,28110,116_3_1
71527,Boarding,28230,116_3_1
71527,Exit,28650,310_3_1
44599,Arrival,27900,113_1_0
44599,Boarding,27900,113_1_0
44599,Transfer,28260,116_3_1
44599,Boarding,28230,116_3_1
44599,Exit,28650,310_3_1
44596,Arrival,27900,113_1_0
44596,Boarding,27900,113_1_0
44596,Transfer,28260,116_3_1
44596,Boarding,28230,116_3_1
44596,Exit,28650,310_3_1
44595,Arrival,27900,113_1_0
44595,Boarding,27900,113_1_0
44595,Transfer,28260,116_3_1
44595,Boarding,28230,116_3_1
44595,Exit,28650,310_3_1
71530,Arrival,26880,125_1_1
71530,Boarding,26880,125_1_1
71530,Transfer,28260,116_3_1
71530,Boarding,28230,116_3_1
71530,Exit,28650,310_3_1
57912,Arrival,27840,119_1_1
57912,Boarding,27840,119_1_1
57912,Transfer,28260,116_3_1
57912,Boarding,28230,116_3_1
57912,Exit,28650,310_3_1
137886,Arrival,27810,219_2_1
137886,Boarding,27810,219_2_1
137886,Exit,28650,214_2_1
137884,Arrival,27810,219_2_1
137884,Boarding,27810,219_2_1
137884,Exit,28650,214_2_1
131042,Arrival,28350,216_2_1
131042,Boarding,28350,216_2_1
131042,Exit,28650,214_2_1
920,Arrival,26850,101_1_0
920,Boarding,26850,101_1_0
920,Exit,28650,113_1_0
922,Arrival,26850,101_1_0
922,Boarding,26850,101_1_0
922,Exit,28650,113_1_0
27782,Arrival,28290,110_1_0
27782,Boarding,28290,110_1_0
27782,Exit,28650,113_1_0
179206,Arrival,27330,325_3_1
179206,Boarding,27330,325_3_1
179206,Exit,28650,316_3_1
179205,Arrival,27330,325_3_1
179205,Boarding,27330,325_3_1
179205,Exit,28650,316_3_1
179210,Arrival,27330,325_3_1
179210,Boarding,27330,325_3_1
179210,Exit,28650,316_3_1
216756,Arrival,25140,921_4_1
216756,Boarding,25140,921_4_1
216756,Transfer,25680,108_1_0
216756,Boarding,25830,108_1_0
216756,Exit,28650,128_1_0
216755,Arrival,25140,921_4_1
216755,Boarding,25140,921_4_1
216755,Transfer,25680,108_1_0
216755,Boarding,25830,108_1_0
216755,Exit,28650,128_1_0
203493,Arrival,25500,918_4_1
203493,Boarding,25500,918_4_1
203493,Transfer,25680,108_1_0
203493,Boarding,25830,108_1_0
203493,Exit,28650,128_1_0
203494,Arrival,25500,918_4_1
203494,Boarding,25500,918_4_1
203494,Transfer,25680,108_1_0
203494,Boarding,25830,108_1_0
203494,Exit,28650,128_1_0
203496,Arrival,25500,918_4_1
203496,Boarding,25500,918_4_1
203496,Transfer,25680,108_1_0
203496,Boarding,25830,108_1_0
203496,Exit,28650,128_1_0
203495,Arrival,25500,918_4_1
203495,Boarding,25500,918_4_1
203495,Transfer,25680,108_1_0
203495,Boarding,25830,108_1_0
203495,Exit,28650,128_1_0
22055,Arrival,25830,108_1_0
22055,Boarding,25830,108_1_0
22055,Exit,28650,128_1_0
109624,Arrival,25980,210_2_0
109624,Boarding,25980,210_2_0
109624,Transfer,26280,113_1_0
109624,Boarding,26490,113_1_0
109624,Exit,28650,128_1_0
109619,Arrival,25980,210_2_0
109619,Boarding,25980,210_2_0
109619,Transfer,26280,113_1_0
109619,Boarding,26490,113_1_0
109619,Exit,28650,128_1_0
109622,Arrival,25980,210_2_0
109622,Boarding,25980,210_2_0
109622,Transfer,26280,113_1_0
109622,Boarding,26490,113_1_0
109622,Exit,28650,128_1_0
129712,Arrival,25800,216_2_1
129712,Boarding,25800,216_2_1
129712,Transfer,26400,113_1_0
129712,Boarding,26490,113_1_0
129712,Exit,28650,128_1_0
129709,Arrival,25800,216_2_1
129709,Boarding,25800,216_2_1
129709,Transfer,26400,113_1_0
129709,Boarding,26490,113_1_0
129709,Exit,28650,128_1_0
123050,Arrival,26100,214_2_1
123050,Boarding,26100,214_2_1
123050,Transfer,26400,113_1_0
123050,Boarding,26490,113_1_0
123050,Exit,28650,128_1_0
123047,Arrival,26100,214_2_1
123047,Boarding,26100,214_2_1
123047,Transfer,26400,113_1_0
123047,Boarding,26490,113_1_0
123047,Exit,28650,128_1_0
42345,Arrival,26490,113_1_0
42345,Boarding,26490,113_1_0
42345,Exit,28650,128_1_0
149942,Arrival,25470,305_3_0
149942,Boarding,25470,305_3_0
149942,Transfer,26610,116_1_0
149942,Boarding,26850,116_1_0
149942,Exit,28650,128_1_0
82769,Arrival,24360,202_2_0
82769,Boarding,24360,202_2_0
82769,Transfer,25620,208_3_0
82769,Boarding,25890,208_3_0
82769,Transfer,26610,116_1_0
82769,Boarding,26850,116_1_0
82769,Exit,28650,128_1_0
89427,Arrival,24960,204_2_0
89427,Boarding,24960,204_2_0
89427,Transfer,25620,208_3_0
89427,Boarding,25890,208_3_0
89427,Transfer,26610,116_1_0
89427,Boarding,26850,116_1_0
89427,Exit,28650,128_1_0
96070,Arrival,25260,206_2_0
96070,Boarding,25260,206_2_0
96070,Transfer,25620,208_3_0
96070,Boarding,25890,208_3_0
96070,Transfer,26610,116_1_0
96070,Boarding,26850,116_1_0
96070,Exit,28650,128_1_0
96069,Arrival,25260,206_2_0
96069,Boarding,25260,206_2_0
96069,Transfer,25620,208_3_0
96069,Boarding,25890,208_3_0
96069,Transfer,26610,116_1_0
96069,Boarding,26850,116_1_0
96069,Exit,28650,128_1_0
156526,Arrival,26190,310_3_0
156526,Boarding,26190,310_3_0
156526,Transfer,26610,116_1_0
156526,Boarding,26850,116_1_0
156526,Exit,28650,128_1_0
156531,Arrival,26190,310_3_0
156531,Boarding,26190,310_3_0
156531,Transfer,26610,116_1_0
156531,Boarding,26850,116_1_0
156531,Exit,28650,128_1_0
49080,Arrival,26850,116_1_0
49080,Boarding,26850,116_1_0
49080,Exit,28650,128_1_0
137684,Arrival,27660,219_2_1
137684,Boarding,27660,219_2_1
137684,Exit,28680,213_2_1
130856,Arrival,28200,216_2_1
130856,Boarding,28200,216_2_1
130856,Exit,28680,213_2_1
130854,Arrival,28200,216_2_1
130854,Boarding,28200,216_2_1
130854,Exit,28680,213_2_1
130858,Arrival,28200,216_2_1
130858,Boarding,28200,216_2_1
130858,Exit,28680,213_2_1
130857,Arrival,28200,216_2_1
130857,Boarding,28200,216_2_1
130857,Exit,28680,213_2_1
124158,Arrival,28500,214_2_1
124158,Boarding,28500,214_2_1
124158,Exit,28680,213_2_1
124157,Arrival,28500,214_2_1
124157,Boarding,28500,214_2_1
124157,Exit,28680,213_2_1
75945,Arrival,28200,128_1_1
75945,Boarding,28200,128_1_1
75945,Exit,28680,125_1_1
182737,Arrival,26160,329_3_1
182737,Boarding,26160,329_3_1
182737,Exit,28680,116_3_1
182734,Arrival,26160,329_3_1
182734,Boarding,26160,329_3_1
182734,Exit,28680,116_3_1
182738,Arrival,26160,329_3_1
182738,Boarding,26160,329_3_1
182738,Exit,28680,116_3_1
176034,Arrival,26880,325_3_1
176034,Boarding,26880,325_3_1
176034,Exit,28680,116_3_1
169265,Arrival,27480,321_3_1
169265,Boarding,27480,321_3_1
169265,Exit,28680,116_3_1
169263,Arrival,27480,321_3_1
169263,Boarding,27480,321_3_1
169263,Exit,28680,116_3_1
162497,Arrival,28200,316_3_1
162497,Boarding,28200,316_3_1
162497,Exit,28680,116_3_1
186243,Arrival,27960,329_3_1
186243,Boarding,27960,329_3_1
186243,Exit,28680,325_3_1
186246,Arrival,27960,329_3_1
186246,Boarding,27960,329_3_1
186246,Exit,28680,325_3_1
186245,Arrival,27960,329_3_1
186245,Boarding,27960,329_3_1
186245,Exit,28680,325_3_1
186249,Arrival,27960,329_3_1
186249,Boarding,27960,329_3_1
186249,Exit,28680,325_3_1
186252,Arrival,27960,329_3_1
186252,Boarding,27960,329_3_1
186252,Exit,28680,325_3_1
83519,Arrival,27060,202_2_0
83519,Boarding,27060,202_2_0
83519,Exit,28680,210_2_0
83524,Arrival,27060,202_2_0
83524,Boarding,27060,202_2_0
83524,Exit,28680,210_2_0
90182,Arrival,27660,204_2_0
90182,Boarding,27660,204_2_0
90182,Exit,28680,210_2_0
90184,Arrival,27660,204_2_0
90184,Boarding,27660,204_2_0
90184,Exit,28680,210_2_0
90181,Arrival,27660,204_2_0
90181,Boarding,27660,204_2_0
90181,Exit,28680,210_2_0
16356,Arrival,27060,105_3_0
16356,Boarding,27060,105_3_0
16356,Transfer,28140,208_2_0
16356,Boarding,28320,208_2_0
16356,Exit,28680,210_2_0
16359,Arrival,27060,105_3_0
16359,Boarding,27060,105_3_0
16359,Transfer,28140,208_2_0
16359,Boarding,28320,208_2_0
16359,Exit,28680,210_2_0
144129,Arrival,27480,303_3_0
144129,Boarding,27480,303_3_0
144129,Transfer,28140,208_2_0
144129,Boarding,28320,208_2_0
144129,Exit,28680,210_2_0
144130,Arrival,27480,303_3_0
144130,Boarding,27480,303_3_0
144130,Transfer,28140,208_2_0
144130,Boarding,28320,208_2_0
144130,Exit,28680,210_2_0
144131,Arrival,27480,303_3_0
144131,Boarding,27480,303_3_0
144131,Transfer,28140,208_2_0
144131,Boarding,28320,208_2_0
144131,Exit,28680,210_2_0
197700,Arrival,26940,913_4_0
197700,Boarding,26940,913_4_0
197700,Transfer,27420,305_3_0
197700,Boarding,27720,305_3_0
197700,Transfer,28140,208_2_0
197700,Boarding,28320,208_2_0
197700,Exit,28680,210_2_0
197711,Arrival,26940,913_4_0
197711,Boarding,26940,913_4_0
197711,Transfer,27420,305_3_0
197711,Boarding,27720,305_3_0
197711,Transfer,28140,208_2_0
197711,Boarding,28320,208_2_0
197711,Exit,28680,210_2_0
197703,Arrival,26940,913_4_0
197703,Boarding,26940,913_4_0
197703,Transfer,27420,305_3_0
197703,Boarding,27720,305_3_0
197703,Transfer,28140,208_2_0
197703,Boarding,28320,208_2_0
197703,Exit,28680,210_2_0
244582,Arrival,25620,928_4_1
244582,Boarding,25620,928_4_1
244582,Transfer,27420,305_3_0
244582,Boarding,27720,305_3_0
244582,Transfer,28140,208_2_0
244582,Boarding,28320,208_2_0
244582,Exit,28680,210_2_0
244581,Arrival,25620,928_4_1
244581,Boarding,25620,928_4_1
244581,Transfer,27420,305_3_0
244581,Boarding,27720,305_3_0
244581,Transfer,28140,208_2_0
244581,Boarding,28320,208_2_0
244581,Exit,28680,210_2_0
237757,Arrival,25980,926_4_1
237757,Boarding,25980,926_4_1
237757,Transfer,27420,305_3_0
237757,Boarding,27720,305_3_0
237757,Transfer,28140,208_2_0
237757,Boarding,28320,208_2_0
237757,Exit,28680,210_2_0
237761,Arrival,25980,926_4_1
237761,Boarding,25980,926_4_1
237761,Transfer,27420,305_3_0
237761,Boarding,27720,305_3_0
237761,Transfer,28140,208_2_0
237761,Boarding,28320,208_2_0
237761,Exit,28680,210_2_0
237762,Arrival,25980,926_4_1
237762,Boarding,25980,926_4_1
237762,Transfer,27420,305_3_0
237762,Boarding,27720,305_3_0
237762,Transfer,28140,208_2_0
237762,Boarding,28320,208_2_0
237762,Exit,28680,210_2_0
231139,Arrival,26160,925_4_1
231139,Boarding,26160,925_4_1
231139,Transfer,27420,305_3_0
231139,Boarding,27720,305_3_0
231139,Transfer,28140,208_2_0
231139,Boarding,28320,208_2_0
231139,Exit,28680,210_2_0
210998,Arrival,27000,919_4_1
210998,Boarding,27000,919_4_1
210998,Transfer,27420,305_3_0
210998,Boarding,27720,305_3_0
210998,Transfer,28140,208_2_0
210998,Boarding,28320,208_2_0
210998,Exit,28680,210_2_0
211003,Arrival,27000,919_4_1
211003,Boarding,27000,919_4_1
211003,Transfer,27420,305_3_0
211003,Boarding,27720,305_3_0
211003,Transfer,28140,208_2_0
211003,Boarding,28320,208_2_0
211003,Exit,28680,210_2_0
210999,Arrival,27000,919_4_1
210999,Boarding,27000,919_4_1
210999,Transfer,27420,305_3_0
210999,Boarding,27720,305_3_0
210999,Transfer,28140,208_2_0
210999,Boarding,28320,208_2_0
210999,Exit,28680,210_2_0
211000,Arrival,27000,919_4_1
211000,Boarding,27000,919_4_1
211000,Transfer,27420,305_3_0
211000,Boarding,27720,305_3_0
211000,Transfer,28140,208_2_0
211000,Boarding,28320,208_2_0
211000,Exit,28680,210_2_0
211002,Arrival,27000,919_4_1
211002,Boarding,27000,919_4_1
211002,Transfer,27420,305_3_0
211002,Boarding,27720,305_3_0
211002,Transfer,28140,208_2_0
211002,Boarding,28320,208_2_0
211002,Exit,28680,210_2_0
204368,Arrival,27120,918_4_1
204368,Boarding,27120,918_4_1
204368,Transfer,27420,305_3_0
204368,Boarding,27720,305_3_0
204368,Transfer,28140,208_2_0
204368,Boarding,28320,208_2_0
204368,Exit,28680,210_2_0
204369,Arrival,27120,918_4_1
204369,Boarding,27120,918_4_1
204369,Transfer,27420,305_3_0
204369,Boarding,27720,305_3_0
204369,Transfer,28140,208_2_0
204369,Boarding,28320,208_2_0
204369,Exit,28680,210_2_0
204375,Arrival,27120,918_4_1
204375,Boarding,27120,918_4_1
204375,Transfer,27420,305_3_0
204375,Boarding,27720,305_3_0
204375,Transfer,28140,208_2_0
204375,Boarding,28320,208_2_0
204375,Exit,28680,210_2_0
150885,Arrival,27720,305_3_0
150885,Boarding,27720,305_3_0
150885,Transfer,28140,208_2_0
150885,Boarding,28320,208_2_0
150885,Exit,28680,210_2_0
150883,Arrival,27720,305_3_0
150883,Boarding,27720,305_3_0
150883,Transfer,28140,208_2_0
150883,Boarding,28320,208_2_0
150883,Exit,28680,210_2_0
103644,Arrival,28320,208_2_0
103644,Boarding,28320,208_2_0
103644,Exit,28680,210_2_0
90716,Arrival,26760,204_2_0
90716,Boarding,26760,204_2_0
90716,Exit,28680,216_2_0
90718,Arrival,26760,204_2_0
90718,Boarding,26760,204_2_0
90718,Exit,28680,216_2_0
90719,Arrival,26760,204_2_0
90719,Boarding,26760,204_2_0
90719,Exit,28680,216_2_0
90715,Arrival,26760,204_2_0
90715,Boarding,26760,204_2_0
90715,Exit,28680,216_2_0
90717,Arrival,26760,204_2_0
90717,Boarding,26760,204_2_0
90717,Exit,28680,216_2_0
97362,Arrival,27060,206_2_0
97362,Boarding,27060,206_2_0
97362,Exit,28680,216_2_0
104194,Arrival,27420,208_2_0
104194,Boarding,27420,208_2_0
104194,Exit,28680,216_2_0
3320,Arrival,26100,101_1_0
3320,Boarding,26100,101_1_0
3320,Transfer,27900,113_2_0
3320,Boarding,28080,113_2_0
3320,Exit,28680,216_2_0
3323,Arrival,26100,101_1_0
3323,Boarding,26100,101_1_0
3323,Transfer,27900,113_2_0
3323,Boarding,28080,113_2_0
3323,Exit,28680,216_2_0
3319,Arrival,26100,101_1_0
3319,Boarding,26100,101_1_0
3319,Transfer,27900,113_2_0
3319,Boarding,28080,113_2_0
3319,Exit,28680,216_2_0
10059,Arrival,26460,103_1_0
10059,Boarding,26460,103_1_0
10059,Transfer,27900,113_2_0
10059,Boarding,28080,113_2_0
10059,Exit,28680,216_2_0
238389,Arrival,25980,926_4_1
238389,Boarding,25980,926_4_1
238389,Transfer,27300,108_1_0
238389,Boarding,27240,108_1_0
238389,Transfer,27900,113_2_0
238389,Boarding,28080,113_2_0
238389,Exit,28680,216_2_0
218266,Arrival,26760,921_4_1
218266,Boarding,26760,921_4_1
218266,Transfer,27300,108_1_0
218266,Boarding,27240,108_1_0
218266,Transfer,27900,113_2_0
218266,Boarding,28080,113_2_0
218266,Exit,28680,216_2_0
211538,Arrival,27000,919_4_1
211538,Boarding,27000,919_4_1
211538,Transfer,27300,108_1_0
211538,Boarding,27240,108_1_0
211538,Transfer,27900,113_2_0
211538,Boarding,28080,113_2_0
211538,Exit,28680,216_2_0
204907,Arrival,27120,918_4_1
204907,Boarding,27120,918_4_1
204907,Transfer,27300,108_1_0
204907,Boarding,27240,108_1_0
204907,Transfer,27900,113_2_0
204907,Boarding,28080,113_2_0
204907,Exit,28680,216_2_0
30251,Arrival,27540,110_1_0
30251,Boarding,27540,110_1_0
30251,Transfer,27900,113_2_0
30251,Boarding,28080,113_2_0
30251,Exit,28680,216_2_0
77446,Arrival,25800,128_1_1
77446,Boarding,25800,128_1_1
77446,Transfer,28020,113_2_0
77446,Boarding,28080,113_2_0
77446,Exit,28680,216_2_0
57124,Arrival,27240,119_1_1
57124,Boarding,27240,119_1_1
57124,Transfer,28020,113_2_0
57124,Boarding,28080,113_2_0
57124,Exit,28680,216_2_0
57122,Arrival,27240,119_1_1
57122,Boarding,27240,119_1_1
57122,Transfer,28020,113_2_0
57122,Boarding,28080,113_2_0
57122,Exit,28680,216_2_0
158027,Arrival,27090,310_3_0
158027,Boarding,27090,310_3_0
158027,Transfer,27510,116_1_1
158027,Boarding,27660,116_1_1
158027,Transfer,28020,113_2_0
158027,Boarding,28080,113_2_0
158027,Exit,28680,216_2_0
158032,Arrival,27090,310_3_0
158032,Boarding,27090,310_3_0
158032,Transfer,27510,116_1_1
158032,Boarding,27660,116_1_1
158032,Transfer,28020,113_2_0
158032,Boarding,28080,113_2_0
158032,Exit,28680,216_2_0
158029,Arrival,27090,310_3_0
158029,Boarding,27090,310_3_0
158029,Transfer,27510,116_1_1
158029,Boarding,27660,116_1_1
158029,Transfer,28020,113_2_0
158029,Boarding,28080,113_2_0
