event_id,line_id,direction_id,train_id,station_id,platform_id,event_timestamp,event_type
34128,4,0,4_0_196,909,909_4_0,69870,Departure
34129,4,0,4_0_196,913,913_4_0,70590,Arrival
34130,4,0,4_0_196,913,913_4_0,70650,Departure
34131,4,0,4_0_196,305,305_4_0,71070,Arrival
34132,4,0,4_0_196,305,305_4_0,71130,Departure
34133,4,0,4_0_196,108,108_4_0,71190,Arrival
34134,4,0,4_0_196,108,108_4_0,71250,Departure
34135,4,0,4_0_196,918,918_4_0,71370,Arrival
34136,4,0,4_0_196,918,918_4_0,71430,Departure
34137,4,0,4_0_196,919,919_4_0,71490,Arrival
34138,4,0,4_0_196,919,919_4_0,71550,Departure
34139,4,0,4_0_196,921,921_4_0,71730,Arrival
34140,4,0,4_0_196,921,921_4_0,71790,Departure
34141,4,0,4_0_196,922,922_4_0,71850,Arrival
34142,4,0,4_0_196,922,922_4_0,71910,Departure
34143,4,0,4_0_196,925,925_4_0,72330,Arrival
34144,4,0,4_0_196,925,925_4_0,72390,Departure
34145,4,0,4_0_196,926,926_4_0,72510,Arrival
34146,4,0,4_0_196,926,926_4_0,72570,Departure
34147,4,0,4_0_196,928,928_4_0,72810,Arrival
34148,4,0,4_0_196,928,928_4_0,72870,Departure
34149,4,0,4_0_197,909,909_4_0,69990,Arrival
34150,4,0,4_0_197,909,909_4_0,70050,Departure
34151,4,0,4_0_197,913,913_4_0,70770,Arrival
34152,4,0,4_0_197,913,913_4_0,70830,Departure
34153,4,0,4_0_197,305,305_4_0,71250,Arrival
34154,4,0,4_0_197,305,305_4_0,71310,Departure
34155,4,0,4_0_197,108,108_4_0,71370,Arrival
34156,4,0,4_0_197,108,108_4_0,71430,Departure
34157,4,0,4_0_197,918,918_4_0,71550,Arrival
34158,4,0,4_0_197,918,918_4_0,71610,Departure
34159,4,0,4_0_197,919,919_4_0,71670,Arrival
34160,4,0,4_0_197,919,919_4_0,71730,Departure
34161,4,0,4_0_197,921,921_4_0,71910,Arrival
34162,4,0,4_0_197,921,921_4_0,71970,Departure
34163,4,0,4_0_197,922,922_4_0,72030,Arrival
34164,4,0,4_0_197,922,922_4_0,72090,Departure
34165,4,0,4_0_197,925,925_4_0,72510,Arrival
34166,4,0,4_0_197,925,925_4_0,72570,Departure
34167,4,0,4_0_197,926,926_4_0,72690,Arrival
34168,4,0,4_0_197,926,926_4_0,72750,Departure
34169,4,0,4_0_197,928,928_4_0,72990,Arrival
34170,4,0,4_0_197,928,928_4_0,73050,Departure
34171,4,0,4_0_198,909,909_4_0,70170,Arrival
34172,4,0,4_0_198,909,909_4_0,70230,Departure
34173,4,0,4_0_198,913,913_4_0,70950,Arrival
34174,4,0,4_0_198,913,913_4_0,71010,Departure
34175,4,0,4_0_198,305,305_4_0,71430,Arrival
34176,4,0,4_0_198,305,305_4_0,71490,Departure
34177,4,0,4_0_198,108,108_4_0,71550,Arrival
34178,4,0,4_0_198,108,108_4_0,71610,Departure
34179,4,0,4_0_198,918,918_4_0,71730,Arrival
34180,4,0,4_0_198,918,918_4_0,71790,Departure
34181,4,0,4_0_198,919,919_4_0,71850,Arrival
34182,4,0,4_0_198,919,919_4_0,71910,Departure
34183,4,0,4_0_198,921,921_4_0,72090,Arrival
34184,4,0,4_0_198,921,921_4_0,72150,Departure
34185,4,0,4_0_198,922,922_4_0,72210,Arrival
34186,4,0,4_0_198,922,922_4_0,72270,Departure
34187,4,0,4_0_198,925,925_4_0,72690,Arrival
34188,4,0,4_0_198,925,925_4_0,72750,Departure
34189,4,0,4_0_198,926,926_4_0,72870,Arrival
34190,4,0,4_0_198,926,926_4_0,72930,Departure
34191,4,0,4_0_198,928,928_4_0,73170,Arrival
34192,4,0,4_0_198,928,928_4_0,73230,Departure
34193,4,0,4_0_199,909,909_4_0,70350,Arrival
34194,4,0,4_0_199,909,909_4_0,70410,Departure
34195,4,0,4_0_199,913,913_4_0,71130,Arrival
34196,4,0,4_0_199,913,913_4_0,71190,Departure
34197,4,0,4_0_199,305,305_4_0,71610,Arrival
34198,4,0,4_0_199,305,305_4_0,71670,Departure
34199,4,0,4_0_199,108,108_4_0,71730,Arrival
34200,4,0,4_0_199,108,108_4_0,71790,Departure
34201,4,0,4_0_199,918,918_4_0,71910,Arrival
34202,4,0,4_0_199,918,918_4_0,71970,Departure
34203,4,0,4_0_199,919,919_4_0,72030,Arrival
34204,4,0,4_0_199,919,919_4_0,72090,Departure
34205,4,0,4_0_199,921,921_4_0,72270,Arrival
34206,4,0,4_0_199,921,921_4_0,72330,Departure
34207,4,0,4_0_199,922,922_4_0,72390,Arrival
34208,4,0,4_0_199,922,922_4_0,72450,Departure
34209,4,0,4_0_199,925,925_4_0,72870,Arrival
34210,4,0,4_0_199,925,925_4_0,72930,Departure
34211,4,0,4_0_199,926,926_4_0,73050,Arrival
34212,4,0,4_0_199,926,926_4_0,73110,Departure
34213,4,0,4_0_199,928,928_4_0,73350,Arrival
34214,4,0,4_0_199,928,928_4_0,73410,Departure
34215,4,0,4_0_200,909,909_4_0,70920,Arrival
34216,4,0,4_0_200,909,909_4_0,70980,Departure
34217,4,0,4_0_200,913,913_4_0,71700,Arrival
34218,4,0,4_0_200,913,913_4_0,71760,Departure
34219,4,0,4_0_200,305,305_4_0,72180,Arrival
34220,4,0,4_0_200,305,305_4_0,72240,Departure
34221,4,0,4_0_200,108,108_4_0,72300,Arrival
34222,4,0,4_0_200,108,108_4_0,72360,Departure
34223,4,0,4_0_200,918,918_4_0,72480,Arrival
34224,4,0,4_0_200,918,918_4_0,72540,Departure
34225,4,0,4_0_200,919,919_4_0,72600,Arrival
34226,4,0,4_0_200,919,919_4_0,72660,Departure
34227,4,0,4_0_200,921,921_4_0,72840,Arrival
34228,4,0,4_0_200,921,921_4_0,72900,Departure
34229,4,0,4_0_200,922,922_4_0,72960,Arrival
34230,4,0,4_0_200,922,922_4_0,73020,Departure
34231,4,0,4_0_200,925,925_4_0,73440,Arrival
34232,4,0,4_0_200,925,925_4_0,73500,Departure
34233,4,0,4_0_200,926,926_4_0,73620,Arrival
34234,4,0,4_0_200,926,926_4_0,73680,Departure
34235,4,0,4_0_200,928,928_4_0,73920,Arrival
34236,4,0,4_0_200,928,928_4_0,73980,Departure
34237,4,0,4_0_201,909,909_4_0,71460,Arrival
34238,4,0,4_0_201,909,909_4_0,71520,Departure
34239,4,0,4_0_201,913,913_4_0,72240,Arrival
34240,4,0,4_0_201,913,913_4_0,72300,Departure
34241,4,0,4_0_201,305,305_4_0,72720,Arrival
34242,4,0,4_0_201,305,305_4_0,72780,Departure
34243,4,0,4_0_201,108,108_4_0,72840,Arrival
34244,4,0,4_0_201,108,108_4_0,72900,Departure
34245,4,0,4_0_201,918,918_4_0,73020,Arrival
34246,4,0,4_0_201,918,918_4_0,73080,Departure
34247,4,0,4_0_201,919,919_4_0,73140,Arrival
34248,4,0,4_0_201,919,919_4_0,73200,Departure
34249,4,0,4_0_201,921,921_4_0,73380,Arrival
34250,4,0,4_0_201,921,921_4_0,73440,Departure
34251,4,0,4_0_201,922,922_4_0,73500,Arrival
34252,4,0,4_0_201,922,922_4_0,73560,Departure
34253,4,0,4_0_201,925,925_4_0,73980,Arrival
34254,4,0,4_0_201,925,925_4_0,74040,Departure
34255,4,0,4_0_201,926,926_4_0,74160,Arrival
34256,4,0,4_0_201,926,926_4_0,74220,Departure
34257,4,0,4_0_201,928,928_4_0,74460,Arrival
34258,4,0,4_0_201,928,928_4_0,74520,Departure
34259,4,0,4_0_202,909,909_4_0,72000,Arrival
34260,4,0,4_0_202,909,909_4_0,72060,Departure
34261,4,0,4_0_202,913,913_4_0,72780,Arrival
34262,4,0,4_0_202,913,913_4_0,72840,Departure
34263,4,0,4_0_202,305,305_4_0,73260,Arrival
34264,4,0,4_0_202,305,305_4_0,73320,Departure
34265,4,0,4_0_202,108,108_4_0,73380,Arrival
34266,4,0,4_0_202,108,108_4_0,73440,Departure
34267,4,0,4_0_202,918,918_4_0,73560,Arrival
34268,4,0,4_0_202,918,918_4_0,73620,Departure
34269,4,0,4_0_202,919,919_4_0,73680,Arrival
34270,4,0,4_0_202,919,919_4_0,73740,Departure
34271,4,0,4_0_202,921,921_4_0,73920,Arrival
34272,4,0,4_0_202,921,921_4_0,73980,Departure
34273,4,0,4_0_202,922,922_4_0,74040,Arrival
34274,4,0,4_0_202,922,922_4_0,74100,Departure
34275,4,0,4_0_202,925,925_4_0,74520,Arrival
34276,4,0,4_0_202,925,925_4_0,74580,Departure
34277,4,0,4_0_202,926,926_4_0,74700,Arrival
34278,4,0,4_0_202,926,926_4_0,74760,Departure
34279,4,0,4_0_202,928,928_4_0,75000,Arrival
34280,4,0,4_0_202,928,928_4_0,75060,Departure
34281,4,0,4_0_203,909,909_4_0,72540,Arrival
34282,4,0,4_0_203,909,909_4_0,72600,Departure
34283,4,0,4_0_203,913,913_4_0,73320,Arrival
34284,4,0,4_0_203,913,913_4_0,73380,Departure
34285,4,0,4_0_203,305,305_4_0,73800,Arrival
34286,4,0,4_0_203,305,305_4_0,73860,Departure
34287,4,0,4_0_203,108,108_4_0,73920,Arrival
34288,4,0,4_0_203,108,108_4_0,73980,Departure
34289,4,0,4_0_203,918,918_4_0,74100,Arrival
34290,4,0,4_0_203,918,918_4_0,74160,Departure
34291,4,0,4_0_203,919,919_4_0,74220,Arrival
34292,4,0,4_0_203,919,919_4_0,74280,Departure
34293,4,0,4_0_203,921,921_4_0,74460,Arrival
34294,4,0,4_0_203,921,921_4_0,74520,Departure
34295,4,0,4_0_203,922,922_4_0,74580,Arrival
34296,4,0,4_0_203,922,922_4_0,74640,Departure
34297,4,0,4_0_203,925,925_4_0,75060,Arrival
34298,4,0,4_0_203,925,925_4_0,75120,Departure
34299,4,0,4_0_203,926,926_4_0,75240,Arrival
34300,4,0,4_0_203,926,926_4_0,75300,Departure
34301,4,0,4_0_203,928,928_4_0,75540,Arrival
34302,4,0,4_0_203,928,928_4_0,75600,Departure
34303,4,0,4_0_204,909,909_4_0,73080,Arrival
34304,4,0,4_0_204,909,909_4_0,73140,Departure
34305,4,0,4_0_204,913,913_4_0,73860,Arrival
34306,4,0,4_0_204,913,913_4_0,73920,Departure
34307,4,0,4_0_204,305,305_4_0,74340,Arrival
34308,4,0,4_0_204,305,305_4_0,74400,Departure
34309,4,0,4_0_204,108,108_4_0,74460,Arrival
34310,4,0,4_0_204,108,108_4_0,74520,Departure
34311,4,0,4_0_204,918,918_4_0,74640,Arrival
34312,4,0,4_0_204,918,918_4_0,74700,Departure
34313,4,0,4_0_204,919,919_4_0,74760,Arrival
34314,4,0,4_0_204,919,919_4_0,74820,Departure
34315,4,0,4_0_204,921,921_4_0,75000,Arrival
34316,4,0,4_0_204,921,921_4_0,75060,Departure
34317,4,0,4_0_204,922,922_4_0,75120,Arrival
34318,4,0,4_0_204,922,922_4_0,75180,Departure
34319,4,0,4_0_204,925,925_4_0,75600,Arrival
34320,4,0,4_0_204,925,925_4_0,75660,Departure
34321,4,0,4_0_204,926,926_4_0,75780,Arrival
34322,4,0,4_0_204,926,926_4_0,75840,Departure
34323,4,0,4_0_204,928,928_4_0,76080,Arrival
34324,4,0,4_0_204,928,928_4_0,76140,Departure
34325,4,0,4_0_205,909,909_4_0,73620,Arrival
34326,4,0,4_0_205,909,909_4_0,73680,Departure
34327,4,0,4_0_205,913,913_4_0,74400,Arrival
34328,4,0,4_0_205,913,913_4_0,74460,Departure
34329,4,0,4_0_205,305,305_4_0,74880,Arrival
34330,4,0,4_0_205,305,305_4_0,74940,Departure
34331,4,0,4_0_205,108,108_4_0,75000,Arrival
34332,4,0,4_0_205,108,108_4_0,75060,Departure
34333,4,0,4_0_205,918,918_4_0,75180,Arrival
34334,4,0,4_0_205,918,918_4_0,75240,Departure
34335,4,0,4_0_205,919,919_4_0,75300,Arrival
34336,4,0,4_0_205,919,919_4_0,75360,Departure
34337,4,0,4_0_205,921,921_4_0,75540,Arrival
34338,4,0,4_0_205,921,921_4_0,75600,Departure
34339,4,0,4_0_205,922,922_4_0,75660,Arrival
34340,4,0,4_0_205,922,922_4_0,75720,Departure
34341,4,0,4_0_205,925,925_4_0,76140,Arrival
34342,4,0,4_0_205,925,925_4_0,76200,Departure
34343,4,0,4_0_205,926,926_4_0,76320,Arrival
34344,4,0,4_0_205,926,926_4_0,76380,Departure
34345,4,0,4_0_205,928,928_4_0,76620,Arrival
34346,4,0,4_0_205,928,928_4_0,76680,Departure
34347,4,0,4_0_206,909,909_4_0,74160,Arrival
34348,4,0,4_0_206,909,909_4_0,74220,Departure
34349,4,0,4_0_206,913,913_4_0,74940,Arrival
34350,4,0,4_0_206,913,913_4_0,75000,Departure
34351,4,0,4_0_206,305,305_4_0,75420,Arrival
34352,4,0,4_0_206,305,305_4_0,75480,Departure
34353,4,0,4_0_206,108,108_4_0,75540,Arrival
34354,4,0,4_0_206,108,108_4_0,75600,Departure
34355,4,0,4_0_206,918,918_4_0,75720,Arrival
34356,4,0,4_0_206,918,918_4_0,75780,Departure
34357,4,0,4_0_206,919,919_4_0,75840,Arrival
34358,4,0,4_0_206,919,919_4_0,75900,Departure
34359,4,0,4_0_206,921,921_4_0,76080,Arrival
34360,4,0,4_0_206,921,921_4_0,76140,Departure
34361,4,0,4_0_206,922,922_4_0,76200,Arrival
34362,4,0,4_0_206,922,922_4_0,76260,Departure
34363,4,0,4_0_206,925,925_4_0,76680,Arrival
34364,4,0,4_0_206,925,925_4_0,76740,Departure
34365,4,0,4_0_206,926,926_4_0,76860,Arrival
34366,4,0,4_0_206,926,926_4_0,76920,Departure
34367,4,0,4_0_206,928,928_4_0,77160,Arrival
34368,4,0,4_0_206,928,928_4_0,77220,Departure
34369,4,0,4_0_207,909,909_4_0,74700,Arrival
34370,4,0,4_0_207,909,909_4_0,74760,Departure
34371,4,0,4_0_207,913,913_4_0,75480,Arrival
34372,4,0,4_0_207,913,913_4_0,75540,Departure
34373,4,0,4_0_207,305,305_4_0,75960,Arrival
34374,4,0,4_0_207,305,305_4_0,76020,Departure
34375,4,0,4_0_207,108,108_4_0,76080,Arrival
34376,4,0,4_0_207,108,108_4_0,76140,Departure
34377,4,0,4_0_207,918,918_4_0,76260,Arrival
34378,4,0,4_0_207,918,918_4_0,76320,Departure
34379,4,0,4_0_207,919,919_4_0,76380,Arrival
34380,4,0,4_0_207,919,919_4_0,76440,Departure
34381,4,0,4_0_207,921,921_4_0,76620,Arrival
34382,4,0,4_0_207,921,921_4_0,76680,Departure
34383,4,0,4_0_207,922,922_4_0,76740,Arrival
34384,4,0,4_0_207,922,922_4_0,76800,Departure
34385,4,0,4_0_207,925,925_4_0,77220,Arrival
34386,4,0,4_0_207,925,925_4_0,77280,Departure
34387,4,0,4_0_207,926,926_4_0,77400,Arrival
34388,4,0,4_0_207,926,926_4_0,77460,Departure
34389,4,0,4_0_207,928,928_4_0,77700,Arrival
34390,4,0,4_0_207,928,928_4_0,77760,Departure
34391,4,0,4_0_208,909,909_4_0,75240,Arrival
34392,4,0,4_0_208,909,909_4_0,75300,Departure
34393,4,0,4_0_208,913,913_4_0,76020,Arrival
34394,4,0,4_0_208,913,913_4_0,76080,Departure
34395,4,0,4_0_208,305,305_4_0,76500,Arrival
34396,4,0,4_0_208,305,305_4_0,76560,Departure
34397,4,0,4_0_208,108,108_4_0,76620,Arrival
34398,4,0,4_0_208,108,108_4_0,76680,Departure
34399,4,0,4_0_208,918,918_4_0,76800,Arrival
34400,4,0,4_0_208,918,918_4_0,76860,Departure
34401,4,0,4_0_208,919,919_4_0,76920,Arrival
34402,4,0,4_0_208,919,919_4_0,76980,Departure
34403,4,0,4_0_208,921,921_4_0,77160,Arrival
34404,4,0,4_0_208,921,921_4_0,77220,Departure
34405,4,0,4_0_208,922,922_4_0,77280,Arrival
34406,4,0,4_0_208,922,922_4_0,77340,Departure
34407,4,0,4_0_208,925,925_4_0,77760,Arrival
34408,4,0,4_0_208,925,925_4_0,77820,Departure
34409,4,0,4_0_208,926,926_4_0,77940,Arrival
34410,4,0,4_0_208,926,926_4_0,78000,Departure
34411,4,0,4_0_208,928,928_4_0,78240,Arrival
34412,4,0,4_0_208,928,928_4_0,78300,Departure
34413,4,0,4_0_209,909,909_4_0,75780,Arrival
34414,4,0,4_0_209,909,909_4_0,75840,Departure
34415,4,0,4_0_209,913,913_4_0,76560,Arrival
34416,4,0,4_0_209,913,913_4_0,76620,Departure
34417,4,0,4_0_209,305,305_4_0,77040,Arrival
34418,4,0,4_0_209,305,305_4_0,77100,Departure
34419,4,0,4_0_209,108,108_4_0,77160,Arrival
34420,4,0,4_0_209,108,108_4_0,77220,Departure
34421,4,0,4_0_209,918,918_4_0,77340,Arrival
34422,4,0,4_0_209,918,918_4_0,77400,Departure
34423,4,0,4_0_209,919,919_4_0,77460,Arrival
34424,4,0,4_0_209,919,919_4_0,77520,Departure
34425,4,0,4_0_209,921,921_4_0,77700,Arrival
34426,4,0,4_0_209,921,921_4_0,77760,Departure
34427,4,0,4_0_209,922,922_4_0,77820,Arrival
34428,4,0,4_0_209,922,922_4_0,77880,Departure
34429,4,0,4_0_209,925,925_4_0,78300,Arrival
34430,4,0,4_0_209,925,925_4_0,78360,Departure
34431,4,0,4_0_209,926,926_4_0,78480,Arrival
34432,4,0,4_0_209,926,926_4_0,78540,Departure
34433,4,0,4_0_209,928,928_4_0,78780,Arrival
34434,4,0,4_0_209,928,928_4_0,78840,Departure
34435,4,0,4_0_210,909,909_4_0,76320,Arrival
34436,4,0,4_0_210,909,909_4_0,76380,Departure
34437,4,0,4_0_210,913,913_4_0,77100,Arrival
34438,4,0,4_0_210,913,913_4_0,77160,Departure
34439,4,0,4_0_210,305,305_4_0,77580,Arrival
34440,4,0,4_0_210,305,305_4_0,77640,Departure
34441,4,0,4_0_210,108,108_4_0,77700,Arrival
34442,4,0,4_0_210,108,108_4_0,77760,Departure
34443,4,0,4_0_210,918,918_4_0,77880,Arrival
34444,4,0,4_0_210,918,918_4_0,77940,Departure
34445,4,0,4_0_210,919,919_4_0,78000,Arrival
34446,4,0,4_0_210,919,919_4_0,78060,Departure
34447,4,0,4_0_210,921,921_4_0,78240,Arrival
34448,4,0,4_0_210,921,921_4_0,78300,Departure
34449,4,0,4_0_210,922,922_4_0,78360,Arrival
34450,4,0,4_0_210,922,922_4_0,78420,Departure
34451,4,0,4_0_210,925,925_4_0,78840,Arrival
34452,4,0,4_0_210,925,925_4_0,78900,Departure
34453,4,0,4_0_210,926,926_4_0,79020,Arrival
34454,4,0,4_0_210,926,926_4_0,79080,Departure
34455,4,0,4_0_210,928,928_4_0,79320,Arrival
34456,4,0,4_0_210,928,928_4_0,79380,Departure
34457,4,0,4_0_211,909,909_4_0,76860,Arrival
34458,4,0,4_0_211,909,909_4_0,76920,Departure
34459,4,0,4_0_211,913,913_4_0,77640,Arrival
34460,4,0,4_0_211,913,913_4_0,77700,Departure
34461,4,0,4_0_211,305,305_4_0,78120,Arrival
34462,4,0,4_0_211,305,305_4_0,78180,Departure
34463,4,0,4_0_211,108,108_4_0,78240,Arrival
34464,4,0,4_0_211,108,108_4_0,78300,Departure
34465,4,0,4_0_211,918,918_4_0,78420,Arrival
34466,4,0,4_0_211,918,918_4_0,78480,Departure
34467,4,0,4_0_211,919,919_4_0,78540,Arrival
34468,4,0,4_0_211,919,919_4_0,78600,Departure
34469,4,0,4_0_211,921,921_4_0,78780,Arrival
34470,4,0,4_0_211,921,921_4_0,78840,Departure
34471,4,0,4_0_211,922,922_4_0,78900,Arrival
34472,4,0,4_0_211,922,922_4_0,78960,Departure
34473,4,0,4_0_211,925,925_4_0,79380,Arrival
34474,4,0,4_0_211,925,925_4_0,79440,Departure
34475,4,0,4_0_211,926,926_4_0,79560,Arrival
34476,4,0,4_0_211,926,926_4_0,79620,Departure
34477,4,0,4_0_211,928,928_4_0,79860,Arrival
34478,4,0,4_0_211,928,928_4_0,79920,Departure
34479,4,0,4_0_212,909,909_4_0,77400,Arrival
34480,4,0,4_0_212,909,909_4_0,77460,Departure
34481,4,0,4_0_212,913,913_4_0,78180,Arrival
34482,4,0,4_0_212,913,913_4_0,78240,Departure
34483,4,0,4_0_212,305,305_4_0,78660,Arrival
34484,4,0,4_0_212,305,305_4_0,78720,Departure
34485,4,0,4_0_212,108,108_4_0,78780,Arrival
34486,4,0,4_0_212,108,108_4_0,78840,Departure
34487,4,0,4_0_212,918,918_4_0,78960,Arrival
34488,4,0,4_0_212,918,918_4_0,79020,Departure
34489,4,0,4_0_212,919,919_4_0,79080,Arrival
34490,4,0,4_0_212,919,919_4_0,79140,Departure
34491,4,0,4_0_212,921,921_4_0,79320,Arrival
34492,4,0,4_0_212,921,921_4_0,79380,Departure
34493,4,0,4_0_212,922,922_4_0,79440,Arrival
34494,4,0,4_0_212,922,922_4_0,79500,Departure
34495,4,0,4_0_212,925,925_4_0,79920,Arrival
34496,4,0,4_0_212,925,925_4_0,79980,Departure
34497,4,0,4_0_212,926,926_4_0,80100,Arrival
34498,4,0,4_0_212,926,926_4_0,80160,Departure
34499,4,0,4_0_212,928,928_4_0,80400,Arrival
34500,4,0,4_0_212,928,928_4_0,80460,Departure
34501,4,0,4_0_213,909,909_4_0,77940,Arrival
34502,4,0,4_0_213,909,909_4_0,78000,Departure
34503,4,0,4_0_213,913,913_4_0,78720,Arrival
34504,4,0,4_0_213,913,913_4_0,78780,Departure
34505,4,0,4_0_213,305,305_4_0,79200,Arrival
34506,4,0,4_0_213,305,305_4_0,79260,Departure
34507,4,0,4_0_213,108,108_4_0,79320,Arrival
34508,4,0,4_0_213,108,108_4_0,79380,Departure
34509,4,0,4_0_213,918,918_4_0,79500,Arrival
34510,4,0,4_0_213,918,918_4_0,79560,Departure
34511,4,0,4_0_213,919,919_4_0,79620,Arrival
34512,4,0,4_0_213,919,919_4_0,79680,Departure
34513,4,0,4_0_213,921,921_4_0,79860,Arrival
34514,4,0,4_0_213,921,921_4_0,79920,Departure
34515,4,0,4_0_213,922,922_4_0,79980,Arrival
34516,4,0,4_0_213,922,922_4_0,80040,Departure
34517,4,0,4_0_213,925,925_4_0,80460,Arrival
34518,4,0,4_0_213,925,925_4_0,80520,Departure
34519,4,0,4_0_213,926,926_4_0,80640,Arrival
34520,4,0,4_0_213,926,926_4_0,80700,Departure
34521,4,0,4_0_213,928,928_4_0,80940,Arrival
34522,4,0,4_0_213,928,928_4_0,81000,Departure
34523,4,0,4_0_214,909,909_4_0,78480,Arrival
34524,4,0,4_0_214,909,909_4_0,78540,Departure
34525,4,0,4_0_214,913,913_4_0,79260,Arrival
34526,4,0,4_0_214,913,913_4_0,79320,Departure
34527,4,0,4_0_214,305,305_4_0,79740,Arrival
34528,4,0,4_0_214,305,305_4_0,79800,Departure
34529,4,0,4_0_214,108,108_4_0,79860,Arrival
34530,4,0,4_0_214,108,108_4_0,79920,Departure
34531,4,0,4_0_214,918,918_4_0,80040,Arrival
34532,4,0,4_0_214,918,918_4_0,80100,Departure
34533,4,0,4_0_214,919,919_4_0,80160,Arrival
34534,4,0,4_0_214,919,919_4_0,80220,Departure
34535,4,0,4_0_214,921,921_4_0,80400,Arrival
34536,4,0,4_0_214,921,921_4_0,80460,Departure
34537,4,0,4_0_214,922,922_4_0,80520,Arrival
34538,4,0,4_0_214,922,922_4_0,80580,Departure
34539,4,0,4_0_214,925,925_4_0,81000,Arrival
34540,4,0,4_0_214,925,925_4_0,81060,Departure
34541,4,0,4_0_214,926,926_4_0,81180,Arrival
34542,4,0,4_0_214,926,926_4_0,81240,Departure
34543,4,0,4_0_214,928,928_4_0,81480,Arrival
34544,4,0,4_0_214,928,928_4_0,81540,Departure
34545,4,0,4_0_215,909,909_4_0,79020,Arrival
34546,4,0,4_0_215,909,909_4_0,79080,Departure
34547,4,0,4_0_215,913,913_4_0,79800,Arrival
34548,4,0,4_0_215,913,913_4_0,79860,Departure
34549,4,0,4_0_215,305,305_4_0,80280,Arrival
34550,4,0,4_0_215,305,305_4_0,80340,Departure
34551,4,0,4_0_215,108,108_4_0,80400,Arrival
34552,4,0,4_0_215,108,108_4_0,80460,Departure
34553,4,0,4_0_215,918,918_4_0,80580,Arrival
34554,4,0,4_0_215,918,918_4_0,80640,Departure
34555,4,0,4_0_215,919,919_4_0,80700,Arrival
34556,4,0,4_0_215,919,919_4_0,80760,Departure
34557,4,0,4_0_215,921,921_4_0,80940,Arrival
34558,4,0,4_0_215,921,921_4_0,81000,Departure
34559,4,0,4_0_215,922,922_4_0,81060,Arrival
34560,4,0,4_0_215,922,922_4_0,81120,Departure
34561,4,0,4_0_215,925,925_4_0,81540,Arrival
34562,4,0,4_0_215,925,925_4_0,81600,Departure
34563,4,0,4_0_215,926,926_4_0,81720,Arrival
34564,4,0,4_0_215,926,926_4_0,81780,Departure
34565,4,0,4_0_215,928,928_4_0,82020,Arrival
34566,4,0,4_0_215,928,928_4_0,82080,Departure
34567,4,0,4_0_216,909,909_4_0,79560,Arrival
34568,4,0,4_0_216,909,909_4_0,79620,Departure
34569,4,0,4_0_216,913,913_4_0,80340,Arrival
34570,4,0,4_0_216,913,913_4_0,80400,Departure
34571,4,0,4_0_216,305,305_4_0,80820,Arrival
34572,4,0,4_0_216,305,305_4_0,80880,Departure
34573,4,0,4_0_216,108,108_4_0,80940,Arrival
34574,4,0,4_0_216,108,108_4_0,81000,Departure
34575,4,0,4_0_216,918,918_4_0,81120,Arrival
34576,4,0,4_0_216,918,918_4_0,81180,Departure
34577,4,0,4_0_216,919,919_4_0,81240,Arrival
34578,4,0,4_0_216,919,919_4_0,81300,Departure
34579,4,0,4_0_216,921,921_4_0,81480,Arrival
34580,4,0,4_0_216,921,921_4_0,81540,Departure
34581,4,0,4_0_216,922,922_4_0,81600,Arrival
34582,4,0,4_0_216,922,922_4_0,81660,Departure
34583,4,0,4_0_216,925,925_4_0,82080,Arrival
34584,4,0,4_0_216,925,925_4_0,82140,Departure
34585,4,0,4_0_216,926,926_4_0,82260,Arrival
34586,4,0,4_0_216,926,926_4_0,82320,Departure
34587,4,0,4_0_216,928,928_4_0,82560,Arrival
34588,4,0,4_0_216,928,928_4_0,82620,Departure
34589,4,0,4_0_217,909,909_4_0,80100,Arrival
34590,4,0,4_0_217,909,909_4_0,80160,Departure
34591,4,0,4_0_217,913,913_4_0,80880,Arrival
34592,4,0,4_0_217,913,913_4_0,80940,Departure
34593,4,0,4_0_217,305,305_4_0,81360,Arrival
34594,4,0,4_0_217,305,305_4_0,81420,Departure
34595,4,0,4_0_217,108,108_4_0,81480,Arrival
34596,4,0,4_0_217,108,108_4_0,81540,Departure
34597,4,0,4_0_217,918,918_4_0,81660,Arrival
34598,4,0,4_0_217,918,918_4_0,81720,Departure
34599,4,0,4_0_217,919,919_4_0,81780,Arrival
34600,4,0,4_0_217,919,919_4_0,81840,Departure
34601,4,0,4_0_217,921,921_4_0,82020,Arrival
34602,4,0,4_0_217,921,921_4_0,82080,Departure
34603,4,0,4_0_217,922,922_4_0,82140,Arrival
34604,4,0,4_0_217,922,922_4_0,82200,Departure
34605,4,0,4_0_217,925,925_4_0,82620,Arrival
34606,4,0,4_0_217,925,925_4_0,82680,Departure
34607,4,0,4_0_217,926,926_4_0,82800,Arrival
34608,4,0,4_0_217,926,926_4_0,82860,Departure
34609,4,0,4_0_217,928,928_4_0,83100,Arrival
34610,4,0,4_0_217,928,928_4_0,83160,Departure
34611,4,0,4_0_218,909,909_4_0,80640,Arrival
34612,4,0,4_0_218,909,909_4_0,80700,Departure
34613,4,0,4_0_218,913,913_4_0,81420,Arrival
34614,4,0,4_0_218,913,913_4_0,81480,Departure
34615,4,0,4_0_218,305,305_4_0,81900,Arrival
34616,4,0,4_0_218,305,305_4_0,81960,Departure
